dist angle hit
404.429693820138 0.0300000000000065 1
420.757956300276 -0.0599999999999903 0
389.059641668193 -0.0299999999999917 1
171.950009475558 0.0300000000000139 1
364.363227984475 0 1
424.105534739768 -0.119999999999984 0
292.171796502063 -0.0299999999999843 1
412.093239637087 0.0900000000000171 0
202.191935461697 0 1
394.984793046562 -0.0599999999999811 0
445.087436729838 0.0900000000000183 0
239.318975917787 0.120000000000021 0
229.231311027257 -0.0299999999999806 1
356.761479581752 0.030000000000025 1
398.120783634687 -0.0299999999999769 1
169.627946933376 0 1
371.837290275446 -0.0899999999999751 0
432.576036786427 0 1
222.45413400322 0.0600000000000274 1
418.624375144226 -0.0599999999999663 0
432.88873704214 0.300000000000033 0
273.074964701255 0 1
279.843824502123 -0.0299999999999584 1
308.589716841797 -0.0299999999999584 1
304.568394448528 -0.059999999999957 0
472.406431479332 -0.0299999999999584 1
